input_set_id,prior_spl_id,latest_spl_id,prior_is_plr_from_01,latest_is_plr_from_01,both_are_plr_from_01,prior_is_plr_from_xml,latest_is_plr_from_xml,keep_pair_both_plr,prior_contraindications_sections,prior_warnings_sections,prior_adverse_reactions_sections,prior_drug_interactions_sections,latest_contraindications_sections,latest_warnings_sections,latest_adverse_reactions_sections,latest_drug_interactions_sections
8a3fc038-aad1-6404-6ead-a4a55127cf43,d1df9607-4b6b-46e9-99c9-821ba0deee76,4871de67-6df0-716d-e063-6394a90a2195,True,True,True,True,True,True,1,1,3,1,1,1,3,1
48702ef4-21cd-754e-e063-6394a90af24e,91447af3-b3d6-4ffe-8c89-1869a22373ba,48702222-543d-716a-e063-6394a90a1d4f,True,True,True,True,True,True,1,2,2,2,1,2,2,2
38a89689-efc2-4931-8f65-868dc0248d6a,ba26436d-7009-476f-23b0-45676a0e7805,ce9eff03-1df5-4804-97e9-800aa0d5e22e,True,True,True,True,True,True,1,2,4,1,1,2,4,1
01db4606-d49c-4b10-a78a-1cf41880a9fb,6261bbcf-f814-4219-9954-8f4662cfa9d9,a506a2bf-6041-4ed7-bf7c-ffe50b1b3c2e,True,True,True,True,True,True,1,2,3,1,1,1,3,1
a5c49e6e-b8e0-4a75-99e6-b88e323ce653,d610062d-3994-dec3-e053-2995a90a9ca1,8d3cc874-a2eb-4977-862b-b09fdf66992a,True,True,True,True,True,True,1,1,1,1,1,1,3,2
94a5cdc4-e063-1d46-e053-2995a90a7e15,d44c110b-890e-67a2-e053-2a95a90a6a03,486110ba-88b3-80cc-e063-6294a90a28b8,True,True,True,True,True,True,1,1,3,1,1,1,3,2
93f1e064-fcbd-e8fd-e053-2995a90a5dbb,e2660080-bbf1-411e-8453-c203aa9ea314,4860dfbf-405a-6b0f-e063-6394a90af79c,True,True,True,True,True,True,1,1,3,1,1,1,3,1
db893bbe-95af-bbec-e053-2a95a90ae0e9,2f692050-7ea1-49b8-a19d-3b0134b7aa2a,485f88a3-e04d-a929-e063-6394a90a524d,True,True,True,True,True,True,1,1,2,1,1,1,2,1
db4a1415-6d46-15bb-e053-2a95a90a3c97,2f692050-7ea1-49b8-a19d-3b0134b7aa2a,485f88a3-e04c-a929-e063-6394a90a524d,True,True,True,True,True,True,1,1,2,1,1,1,2,1
b0ed76b6-d9ac-c3dc-e053-2a95a90a49d4,6743bd6d-9c6b-4f43-b444-8faa4b5d5221,485f8485-a808-713d-e063-6394a90a771f,True,True,True,True,True,True,1,1,7,1,1,1,7,1
2a6581fc-d458-4bb3-97fa-2179405599ca,ebc84746-7766-38a8-e053-2995a90ae36a,485cea96-1faf-10cf-e063-6294a90a82e3,True,True,True,True,True,True,2,1,4,1,2,2,4,1
a0c2672b-e07b-4f6c-e053-2a95a90a2e5d,a838abc8-cd9d-b312-e053-2a95a90a3953,485b734b-5e6d-f952-e063-6394a90a3aff,True,True,True,True,True,True,1,2,2,1,1,1,2,1
dc633b7d-5154-7e43-e053-2a95a90ad2a6,c479da04-f3f7-fa5f-e053-2995a90a9ef8,485b7203-4a64-fbdc-e063-6294a90ac246,True,True,True,True,True,True,1,1,3,1,1,1,3,1
74a9f020-f7a1-44e2-a452-f0e37bd3e077,b8dfa252-0f9d-9e68-e053-2995a90a7596,485b18b2-590d-9ff6-e063-6394a90ab1c4,True,True,True,True,True,True,1,1,2,1,2,2,3,1
af10f2bb-b0ad-45a6-b525-e715613350af,3cfb1126-cf17-4f86-8568-653b3050e1b6,f9cff631-655e-45b8-b870-e7504142977d,True,True,True,True,True,True,1,1,3,1,1,1,1,1
5b7095c8-f8b7-adc7-9052-92325da33a02,e3e35f97-6cb5-4b1c-a345-b9e941d53280,9b4078bf-b309-c50b-d195-b4722dfb0945,True,True,True,True,True,True,1,1,2,1,1,1,2,1
9405556c-20e0-4e47-b1b0-7872bcc6517e,d61bf800-8542-75ea-e053-2a95a90aca60,8a1bb0fe-ab24-4c30-b843-d06c61fcf0cb,True,True,True,True,True,True,1,1,1,1,1,2,2,1
7ea6e623-4073-4671-e053-2a91aa0a3ca3,2cd1dc49-0219-4df8-8865-96ac77e77334,48514b70-3b57-8897-e063-6294a90aa52f,True,True,True,True,True,True,1,5,3,1,1,5,3,1
16da30a2-d11c-7e8c-e063-6294a90a62e3,d6a6e6e8-3842-49a7-883b-82aa0916f3c7,484c1370-43ba-a9a6-e063-6294a90ab468,True,True,True,True,True,True,1,2,3,1,1,2,3,1
6fcbfbd9-6e09-8224-e053-2a91aa0a8226,49b36805-9ed1-415b-9c63-f78a067150a6,484a0aba-8404-df2e-e063-6394a90aea0b,True,True,True,True,True,True,1,1,2,1,1,1,2,1
ea3856f6-fedf-ee88-e053-2a95a90a33ce,d7bd3088-24b6-48bf-b3d2-990948ac576b,48497b19-7665-4ce1-e063-6394a90ad69b,True,True,True,True,True,True,1,1,4,3,1,1,4,3
a1191a90-eb83-4a59-948c-b9774d2c83a5,e8de660c-3ea9-489c-aca4-8b7c6e3f428f,48495da3-0a7e-7314-e063-6294a90a5b4d,True,True,True,True,True,True,1,1,3,1,1,2,2,1
feb9438a-9cbc-4855-e053-6394a90af15e,5a93579c-5d45-4662-b39c-8d93b04f52dc,48481e73-92af-d506-e063-6394a90a6518,True,True,True,True,True,True,1,4,3,1,1,1,3,1
8e5ef52d-315b-4055-9e52-403e6f896f24,df73d27f-b566-7612-e053-2995a90a167d,4847cdb9-db33-79ee-e063-6394a90acd9c,True,True,True,True,True,True,1,1,5,2,1,2,5,2
710c0c10-89a5-4954-8f74-acc187c5cf0f,d61134b4-ba14-26fc-e053-2995a90a5567,4847bcac-6557-1997-e063-6294a90a2328,True,True,True,True,True,True,1,1,1,1,1,2,5,1
88edb3fc-fcb6-4483-859d-f830b077aca2,df73d27f-b566-7612-e053-2995a90a167d,4847a639-4ce1-ff9e-e063-6294a90a4fee,True,True,True,True,True,True,1,1,5,2,1,2,5,2
24c87741-ee0a-738e-2c5a-5ce80ca2f48b,b8dfb680-8a9c-5315-e053-2995a90aa59d,1bde60d8-4531-1810-842c-0457ecae21c0,True,True,True,True,True,True,1,1,2,1,1,1,2,1
c227a618-1274-2b4d-e053-2a95a90a74fb,8778fd49-73d4-4064-af57-5d2d993cc279,4837897c-231e-1f6b-e063-6294a90a291c,True,True,True,True,True,True,1,1,5,1,1,1,5,1
333ffe63-aaeb-4dff-b595-1c11209189a6,d6a6e6e8-3842-49a7-883b-82aa0916f3c7,48372a1c-5fe3-bf47-e063-6394a90a43c2,True,True,True,True,True,True,1,2,3,1,1,1,3,1
28642ad9-b839-ce3a-e063-6394a90ab866,ef6a8b2a-010d-10dd-e053-2a95a90a1555,48356139-7818-c76a-e063-6394a90a5e80,True,True,True,True,True,True,1,1,1,1,1,1,1,1
28649937-8ae1-a022-e063-6394a90aebe0,da9a4e0e-1f51-4f21-8077-c6e98e29280a,48355ef9-26fb-d460-e063-6294a90a0ef2,True,True,True,True,True,True,1,1,1,1,1,1,1,1
287930f8-c5c6-56bd-e063-6394a90ad32e,ef6a8b2a-010d-10dd-e053-2a95a90a1555,48354e20-6d6a-9faf-e063-6394a90ac1f2,True,True,True,True,True,True,1,1,1,1,1,1,1,1
4834732f-6044-946c-e063-6394a90a5da3,b8dfa252-0f9d-9e68-e053-2995a90a7596,4834727a-982f-9ba7-e063-6394a90a8180,True,True,True,True,True,True,1,1,2,1,1,1,3,1
724b0061-f42a-4008-a078-09c800ee9785,55160086-9335-4d4b-bfc9-bb77270e0bb5,483360bc-3348-6ccd-e063-6394a90a0b25,True,True,True,True,True,True,1,1,1,1,1,1,1,1
7e236f83-14bf-4862-91fb-74d766aef6a9,ebcdf21f-b60e-108b-e053-2995a90adb7a,483331a7-a3a5-f610-e063-6394a90aeeec,True,True,True,True,True,True,1,2,3,3,1,1,3,3
f34e4747-28be-4ae5-ac9a-a825083b6a9b,ebcdf21f-b60e-108b-e053-2995a90adb7a,48330938-a426-2657-e063-6294a90aa2d9,True,True,True,True,True,True,1,2,3,3,1,1,3,3
affacb88-4af3-4ce9-961b-7fc37b169e9a,7a105ef9-7129-4ce1-bd8d-ae316bf348e2,4677fe18-0da6-4c0e-989a-d77e4f228a58,True,True,True,True,True,True,2,2,3,3,1,2,3,3
0955ea4a-c6b8-431f-ba42-9641b5b102ea,6714ab49-287c-460f-84c6-4a2eb909b896,127a6533-e403-48b1-9592-5a90d5cf155e,True,True,True,True,True,True,1,1,1,1,1,1,1,1
d6fb42ed-7dac-4a7b-9964-d367dd47dd5c,cce27cc7-6d9a-496a-8989-41323c834241,b4d8ea81-97cd-4aeb-a1a9-48e3f8587356,True,True,True,True,True,True,1,2,3,1,1,2,3,1
900b4fd6-9c62-4b64-b4db-760c49ae0a42,ddc06a12-1bc6-4006-ba9c-ed389599b532,3cf79dfc-32e4-4465-9aee-ac825817acd8,True,True,True,True,True,True,1,1,3,1,1,3,4,3
c88f33ed-6dfb-4c5e-bc01-d8e36dd97299,9853c9a4-1176-4ff0-b03e-19f2924fd093,e49a90e3-e7da-4377-8736-ebe9f53c3097,True,True,True,True,True,True,2,2,4,1,2,2,7,1
e91c673d-c26c-4ff1-90d2-2b9d47a8d771,24733c5a-94ea-400b-8e16-62cf696802b1,47e48249-8eb4-26a5-e063-6394a90a4330,True,True,True,True,True,True,1,2,3,3,1,1,3,4
e8cc336b-5191-7f8b-e053-2a95a90a6acb,b8dfa252-0f9d-9e68-e053-2995a90a7596,47e34870-0259-c99d-e063-6394a90ae59a,True,True,True,True,True,True,1,1,2,1,1,1,2,1
59084f59-9a9b-49f0-a9f4-27f3eab9a228,b87823c8-5dc9-4558-b145-b4b4ff8a7d25,47e34555-87fd-5424-e063-6294a90a7fa0,True,True,True,True,True,True,1,1,4,1,1,1,4,1
dc56c264-d10e-4059-b0d5-2feff16b345d,ba26436d-7009-476f-23b0-45676a0e7805,47e28597-136e-217d-e063-6294a90a2cec,True,True,True,True,True,True,1,2,4,1,1,2,4,1
81a539b3-e547-4a62-ad1b-2eedb30be927,db4788b4-a23c-5ed7-e053-2995a90a48d1,47e27e4a-5ce3-113b-e063-6394a90a363d,True,True,True,True,True,True,1,1,3,1,1,1,3,1
96c8a89d-99db-24b1-e053-2a95a90ac2b8,2cd1dc49-0219-4df8-8865-96ac77e77334,5ad15c75-5a99-4fa0-96f8-21e75064eff3,True,True,True,True,True,True,1,5,3,1,1,1,2,1
ff118c08-2e64-4416-a996-fd9de45d018a,e347f58a-9f2f-7e64-e053-2a95a90a528b,4c5b381d-c201-4208-8118-513704333a05,True,True,True,True,True,True,1,2,3,2,1,2,3,2
7e862601-1d8a-455b-8ce5-1a32478b309f,9064dccd-0ae4-688a-3216-6ced5e514340,47d4671a-9faa-ece1-e063-6394a90aaa24,True,True,True,True,True,True,1,1,3,1,1,1,3,1
ac897a5a-677b-4a6e-abb1-b810470200fc,b87823c8-5dc9-4558-b145-b4b4ff8a7d25,47d2acba-fb93-f1a3-e063-6394a90aa13f,True,True,True,True,True,True,1,1,4,1,1,1,4,1
e01efe66-2f31-4261-92ca-0b41f27104da,5a93579c-5d45-4662-b39c-8d93b04f52dc,47d29cab-fc5f-977d-e063-6294a90a6bf1,True,True,True,True,True,True,1,4,3,1,1,1,3,1
b7e49f05-6d4f-465a-b0d7-f704466a2e52,9cad1861-e8e9-0ee6-e053-2995a90aba73,47ce17ad-f085-8ce7-e063-6294a90a7520,True,True,True,True,True,True,1,1,1,1,1,1,3,1
b8666383-462d-4a21-8f49-1d572da386d1,9853c9a4-1176-4ff0-b03e-19f2924fd093,47cc805c-cbf9-f3d0-e063-6294a90aa1e8,True,True,True,True,True,True,2,2,4,1,2,2,4,1
3d1f5aff-5d39-496c-b5ed-7f3c70ec641c,528a86ce-1037-944a-e934-15846984dd73,9509caaf-43ee-4742-85f6-0fecbc9f8c0c,True,True,True,True,True,True,1,1,5,1,1,1,8,1
d26f7450-7650-43df-a63b-1fe2472882a9,14464dfb-94a5-43a1-923e-d462b7ade131,47be1aa6-9923-c589-e063-6394a90aed37,True,True,True,True,True,True,2,3,5,1,2,2,4,1
9fe40d83-8945-4577-add5-28d52410154e,e844a4cf-bbac-21a0-e053-2995a90a1f6c,47a90e31-b173-de79-e063-6394a90a05b2,True,True,True,True,True,True,1,1,3,1,1,2,3,1
91a738da-96c7-44f2-8878-df6a75abdf08,b8d064ea-f36e-569d-e053-2995a90ab730,47a74d7e-7032-ca99-e063-6294a90ab0e2,True,True,True,True,True,True,1,1,4,1,1,1,5,1
f14cf651-a213-4a4f-adb9-f628562af27c,d61134b4-ba14-26fc-e053-2995a90a5567,47a65d4a-4481-e4a5-e063-6394a90a6f98,True,True,True,True,True,True,1,1,1,1,1,2,5,1
20516384-6517-48be-bd6e-718250878a76,9853c9a4-1176-4ff0-b03e-19f2924fd093,47a4ffa2-5359-7bdf-e063-6394a90a74bd,True,True,True,True,True,True,2,2,4,1,2,2,4,1
314b1dab-8f4f-49ae-a105-f974842818b8,d6adfc1a-d8f3-7559-e053-2995a90a7dcf,3f7c9eef-80cc-48f3-a96f-faa55e77ef87,True,True,True,True,True,True,0,2,0,0,1,1,1,0
e830f488-c689-40f6-9351-f9c7454ff1ea,46cd719f-a6bc-4b3b-8ef5-860896fb787d,476e0b54-252e-364e-e063-6394a90aaa70,True,True,True,True,True,True,1,2,17,5,1,1,5,2
1bf37f9f-29cf-4b09-9c81-eb369e35a042,0a38c200-2e90-42b8-97e8-e5b64a7078e0,476dd35a-34a9-02dd-e063-6394a90a912a,True,True,True,True,True,True,1,1,2,2,1,1,2,2
a6fa364c-3ad6-4bf9-b9ee-5ec3b1a7eb55,5a93579c-5d45-4662-b39c-8d93b04f52dc,476dd2e8-cb0b-f035-e063-6394a90a9b44,True,True,True,True,True,True,1,4,3,1,1,1,3,1
ba65ae56-ca3b-4895-9938-1dde2c3d34bf,55160086-9335-4d4b-bfc9-bb77270e0bb5,476d9a90-be57-ac42-e063-6394a90a4d02,True,True,True,True,True,True,1,1,1,1,1,1,1,1
4dc2d94e-f856-47da-9d44-24773d97eb87,55160086-9335-4d4b-bfc9-bb77270e0bb5,476d0767-4a6e-972b-e063-6294a90af25a,True,True,True,True,True,True,1,1,1,1,1,1,1,1
d6083d68-4360-4d47-a1b2-1eb2763024bb,55160086-9335-4d4b-bfc9-bb77270e0bb5,476cef3a-bbde-ff85-e063-6394a90a0958,True,True,True,True,True,True,1,1,1,1,1,1,1,1
3f1c3083-91d1-488c-ad07-b198fda21da6,55160086-9335-4d4b-bfc9-bb77270e0bb5,476cd5b7-63da-df4e-e063-6394a90ab459,True,True,True,True,True,True,1,1,1,1,1,1,1,1
1244c338-9140-425a-bf2a-9da6b4ac0287,55160086-9335-4d4b-bfc9-bb77270e0bb5,476cd48f-75ba-6aa8-e063-6294a90a07ed,True,True,True,True,True,True,1,1,1,1,1,1,1,1
f5fb1a5f-0dda-4f47-8683-ea63ac88a69d,55160086-9335-4d4b-bfc9-bb77270e0bb5,476cc9e4-2356-9f48-e063-6394a90af208,True,True,True,True,True,True,1,1,1,1,1,1,1,1
1b541252-e8a7-b678-e063-6394a90a34dc,76164bfe-2ea6-421e-8d3f-ca36f917e415,476cb2cb-26c4-af46-e063-6394a90a2915,True,True,True,True,True,True,1,1,1,1,1,1,1,1
d57720ab-9f83-4da9-a57f-0d55e00a605c,24733c5a-94ea-400b-8e16-62cf696802b1,476c43e6-9e4d-83a3-e063-6294a90ada35,True,True,True,True,True,True,1,2,3,3,1,1,3,4
7d3352ee-a240-43ff-a243-29ad2bc989c7,b8dfa252-0f9d-9e68-e053-2995a90a7596,4f772f94-d6d3-4b83-9115-b192f4738401,True,True,True,True,True,True,1,1,2,1,2,2,2,1
f86fe457-a1b6-e54d-e053-6294a90a9bc7,55160086-9335-4d4b-bfc9-bb77270e0bb5,4bcf808c-64ca-a1d3-e063-6294a90adc62,True,True,True,True,True,True,1,1,1,1,1,1,1,1
f77ef23b-3015-d074-e053-6394a90a11e1,e844a4cf-bbac-21a0-e053-2995a90a1f6c,4bc10b42-41a8-0d11-e063-6394a90aa4e2,True,True,True,True,True,True,1,1,3,1,1,2,2,1
f76d782a-59fe-2093-e053-6394a90a8668,e3e35f97-6cb5-4b1c-a345-b9e941d53280,4bbd9310-c072-86ae-e063-6294a90a92ee,True,True,True,True,True,True,1,1,2,1,1,1,2,1
03fe9ad2-3a1a-78db-e063-6294a90a2ed3,5a93579c-5d45-4662-b39c-8d93b04f52dc,4bbccd59-d18a-4b0a-e063-6294a90a5d1d,True,True,True,True,True,True,1,4,3,1,1,1,3,1
f32dd451-3f7a-815b-e053-2995a90a528f,55160086-9335-4d4b-bfc9-bb77270e0bb5,4b8128c6-bcaa-458c-e063-6294a90ab2bd,True,True,True,True,True,True,1,1,1,1,1,1,1,1
f32d3578-0c90-567c-e053-2a95a90a23b8,55160086-9335-4d4b-bfc9-bb77270e0bb5,4b81033f-d891-feb5-e063-6394a90a7538,True,True,True,True,True,True,1,1,1,1,1,1,1,1
f3192894-6298-1b54-e053-2995a90ab2e0,e3e35f97-6cb5-4b1c-a345-b9e941d53280,4b482a0b-e24e-371b-e063-6394a90a849b,True,True,True,True,True,True,1,1,2,1,1,1,2,1
ab6ec2c9-5df9-346c-e053-2a95a90ac81d,ed0c4008-9837-460e-935c-34b7e82fce82,4b3480bd-bd54-1325-e063-6394a90ad76c,True,True,True,True,True,True,1,2,3,1,1,2,2,1
f67d727f-b9ca-aec0-e053-2995a90aab69,d9b54ffb-864f-1ca8-e053-2995a90a5144,4b1b7f42-1489-a2fe-e063-6394a90af32b,True,True,True,True,True,True,1,1,7,1,1,2,7,1
ab1eec9d-f755-81a2-e053-2a95a90acb3c,14464dfb-94a5-43a1-923e-d462b7ade131,4b070b85-5107-b034-e063-6394a90a5030,True,True,True,True,True,True,2,3,5,1,2,2,4,1
aae4e339-5244-f6f9-e053-2995a90a42ce,14464dfb-94a5-43a1-923e-d462b7ade131,4af671b7-5e70-4c72-e063-6394a90aeb29,True,True,True,True,True,True,2,3,5,1,2,2,4,1
c195b8ea-c1bf-453f-e053-2a95a90a2121,2c3cfba9-854e-4a94-96ee-16614b6433c7,4af62b8b-b7fe-101f-e063-6394a90a8554,True,True,True,True,True,True,1,2,4,1,1,1,4,1
f2b6e2a7-68d7-264d-e053-2a95a90aa9d1,c1ad6073-63f4-669f-e053-2995a90aacee,4af49a08-bf9b-56b0-e063-6394a90af6d8,True,True,True,True,True,True,1,2,3,1,1,1,3,1
f2b4b132-54a5-c875-e053-2a95a90af443,e3e35f97-6cb5-4b1c-a345-b9e941d53280,4af45688-c9dc-f579-e063-6394a90ac5f5,True,True,True,True,True,True,1,1,2,1,1,1,2,1
0178ea2e-2c79-b97b-e063-6394a90ac145,c1ad6073-63f4-669f-e053-2995a90aacee,4a8d21ca-db2a-a1b4-e063-6394a90ac708,True,True,True,True,True,True,1,2,3,1,1,1,3,1
f33140d5-59ad-3379-e053-2995a90ae286,d61134b4-ba14-26fc-e053-2995a90a5567,4a664b9b-f8ce-2ae4-e063-6394a90a5355,True,True,True,True,True,True,1,1,1,1,1,2,5,1
da31fbeb-3781-5e75-e053-2a95a90adb73,b87823c8-5dc9-4558-b145-b4b4ff8a7d25,4a65db4c-b8f9-9bba-e063-6394a90aa8bc,True,True,True,True,True,True,1,1,4,1,1,1,4,1
d9bb7ff1-8dbc-d191-e053-2995a90a13db,b94665ca-b59d-199d-e053-2a95a90a89ea,49a1363f-330d-fccd-e063-6394a90a81c2,True,True,True,True,True,True,1,2,4,1,1,1,4,1
0c5784b9-5542-144f-e063-6394a90a7ebc,5a93579c-5d45-4662-b39c-8d93b04f52dc,499b91fb-79d3-b1af-e063-6294a90a3344,True,True,True,True,True,True,1,4,3,1,1,1,3,1
dfae4357-b6f9-9a30-e053-2995a90a2667,9853c9a4-1176-4ff0-b03e-19f2924fd093,4974d225-9324-04ef-e063-6394a90aa77c,True,True,True,True,True,True,2,2,4,1,2,2,4,1
f780bb91-483a-d1a6-e053-6294a90ab74b,d61134b4-ba14-26fc-e053-2995a90a5567,49748fcf-7277-a6ad-e063-6394a90a1107,True,True,True,True,True,True,1,1,1,1,1,2,5,1
0e10adb3-8d3a-412f-ae56-d9b9bed4641f,24733c5a-94ea-400b-8e16-62cf696802b1,49743995-7fc8-3d7a-e063-6394a90a0755,True,True,True,True,True,True,1,2,3,3,1,1,3,4
f76b9e48-3ef7-e15a-e053-6394a90aed58,24733c5a-94ea-400b-8e16-62cf696802b1,4973fd67-4cd2-1b98-e063-6394a90a103b,True,True,True,True,True,True,1,2,3,3,1,1,3,4
da6b9b19-2ea1-9a39-e053-2995a90ad730,9853c9a4-1176-4ff0-b03e-19f2924fd093,495166d9-9066-617a-e063-6394a90a2836,True,True,True,True,True,True,2,2,4,1,2,2,4,1
f32c8a4f-dee9-86a0-e053-2995a90a3388,24733c5a-94ea-400b-8e16-62cf696802b1,494f2b48-27b0-0214-e063-6394a90a8f2f,True,True,True,True,True,True,1,2,3,3,1,1,3,4
dae404ac-881a-14d8-e053-2995a90acd41,e2660080-bbf1-411e-8453-c203aa9ea314,494e0a81-2169-be71-e063-6394a90aded0,True,True,True,True,True,True,1,1,3,1,1,1,3,1
f3184cd3-df99-db32-e053-2995a90aa573,e2660080-bbf1-411e-8453-c203aa9ea314,490f74f0-91bc-3e85-e063-6394a90a9ef9,True,True,True,True,True,True,1,1,3,1,1,1,3,1
f317fe1e-d7c4-fb8b-e053-2a95a90a5445,7a105ef9-7129-4ce1-bd8d-ae316bf348e2,490f748c-4026-e630-e063-6294a90ac547,True,True,True,True,True,True,2,2,3,3,2,3,3,4
f3092f5a-b976-91ab-e053-2995a90a9b50,7a105ef9-7129-4ce1-bd8d-ae316bf348e2,490f1639-8284-d34e-e063-6394a90aa16e,True,True,True,True,True,True,2,2,3,3,2,3,3,4
f6ddb6c0-d0b4-2297-e053-6294a90a83c9,5ae18dbc-c969-4751-9700-764eb2c58603,48eb3563-bc9a-8be1-e063-6394a90a09b5,True,True,True,True,True,True,1,2,2,2,1,1,3,4
f2f090c2-3ee1-7689-e053-2995a90abe38,d61134b4-ba14-26fc-e053-2995a90a5567,48eb0bd1-3a7e-3ba5-e063-6294a90a98c3,True,True,True,True,True,True,1,1,1,1,1,2,5,1
ab1cdbbf-d838-020c-e053-2995a90a0f65,f06e9bc0-c293-c5ce-e053-2995a90a2113,48eaefc6-3b41-0111-e063-6294a90abbd5,True,True,True,True,True,True,1,1,2,1,1,1,3,1
f2b6da72-72ea-d81b-e053-2995a90a9526,10afdb36-04d5-45f7-ae96-779e310d8dc1,48d2cc09-c2fe-d7c7-e063-6294a90a73a0,True,True,True,True,True,True,1,1,3,1,1,1,3,1
f2b54f10-221f-5eed-e053-2995a90ab47f,e844a4cf-bbac-21a0-e053-2995a90a1f6c,48d2a0a2-f269-ef1d-e063-6394a90a49c2,True,True,True,True,True,True,1,1,3,1,1,2,2,1
f2b4716c-411a-62cd-e053-2a95a90a6f4b,76164bfe-2ea6-421e-8d3f-ca36f917e415,48c40e56-3176-62df-e063-6294a90a23c8,True,True,True,True,True,True,1,1,1,1,1,1,1,1
